sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
HBG103045,,Default,configurable,Default Category/HOT DEALS,base,HBG103045,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies See Thru Handbag</p>,0.25,1,0,"Catalog, Search",,,,,hbg103045,HBG103045,HBG103045,HBG103045 Ladies See Thru Handbag,/h/b/hbg103045min.jpg,,/h/b/hbg103045min.jpg,,/h/b/hbg103045min.jpg,,,,"5/24/22, 6:49 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/b/hbg103045min.jpg,/h/b/hbg103045min_1.jpg",",",,,,,,,,,,,,"sku=HBG103045MIN,color=Mint|sku=HBG103045PN,color=Pink|sku=HBG103045YL,color=Yellow",color=Color
HBG103031BL,,Default,simple,Default Category/HOT DEALS,base,HBG103031-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies handbag</p>,1,1,0,Not Visible Individually,5,,,,hbg103031-blue,HBG103031,HBG103031,HBG103031 Ladies Handbag,/h/b/hbg103031pn_1_1.jpg,,/h/b/hbg103031pn_1_1.jpg,,/h/b/hbg103031pn_1_1.jpg,,/h/b/hbg103031pn_1_1.jpg,,"5/24/22, 6:55 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=Yes,size=M",352,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103031pn_1_1.jpg,,,,,,,,,,,,,,
HBG103031KH,,Default,simple,Default Category/HOT DEALS,base,HBG103031-Khaki,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies handbag</p>,1,1,0,Not Visible Individually,5,,,,hbg103031-khaki,HBG103031,HBG103031,HBG103031 Ladies Handbag,/h/b/hbg103031pn_1_2.jpg,,/h/b/hbg103031pn_1_2.jpg,,/h/b/hbg103031pn_1_2.jpg,,/h/b/hbg103031pn_1_2.jpg,,"5/24/22, 6:55 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Khaki,sale=Yes,size=M",331,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103031pn_1_2.jpg,,,,,,,,,,,,,,
HBG103031PN,,Default,simple,Default Category/HOT DEALS,base,HBG103031-Pink,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies handbag</p>,1,1,0,Not Visible Individually,5,,,,hbg103031-pink,HBG103031,HBG103031,HBG103031 Ladies Handbag,/h/b/hbg103031pn_1_3.jpg,,/h/b/hbg103031pn_1_3.jpg,,/h/b/hbg103031pn_1_3.jpg,,/h/b/hbg103031pn_1_3.jpg,,"5/24/22, 6:55 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Pink,sale=Yes,size=M",319,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103031pn_1_3.jpg,,,,,,,,,,,,,,
HBG103031,,Default,configurable,Default Category/HOT DEALS,base,HBG103031,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103031,HBG103031,HBG103031,HBG103031 Ladies Handbag,/h/b/hbg103031pn.jpg,,/h/b/hbg103031pn.jpg,,/h/b/hbg103031pn.jpg,,,,"5/24/22, 6:55 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103031pn.jpg,,,,,,,,,,,,,"sku=HBG103031BL,color=Blue|sku=HBG103031KH,color=Khaki|sku=HBG103031PN,color=Pink",color=Color
HBG103005BEI,,Default,simple,Default Category/HOT DEALS,base,HBG103005-Beige,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,6.5,,,,hbg103005-beige,HBG103005,HBG103005,HBG103005 Ladies Handbag,/h/b/hbg103005_yl_pn_bei_br_1.jpg,,/h/b/hbg103005_yl_pn_bei_br_1.jpg,,/h/b/hbg103005_yl_pn_bei_br_1.jpg,,/h/b/hbg103005_yl_pn_bei_br_1.jpg,,"5/24/22, 7:01 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Beige,sale=Yes,size=M",67,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103005_yl_pn_bei_br_1.jpg,,,,,,,,,,,,,,
HBG103005BR,,Default,simple,Default Category/HOT DEALS,base,HBG103005-Brown,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,6.5,,,,hbg103005-brown,HBG103005,HBG103005,HBG103005 Ladies Handbag,/h/b/hbg103005_yl_pn_bei_br_2.jpg,,/h/b/hbg103005_yl_pn_bei_br_2.jpg,,/h/b/hbg103005_yl_pn_bei_br_2.jpg,,/h/b/hbg103005_yl_pn_bei_br_2.jpg,,"5/24/22, 7:01 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Brown,sale=Yes,size=M",92,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103005_yl_pn_bei_br_2.jpg,,,,,,,,,,,,,,
HBG103005PN,,Default,simple,Default Category/HOT DEALS,base,HBG103005-Pink,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,6.5,,,,hbg103005-pink,HBG103005,HBG103005,HBG103005 Ladies Handbag,/h/b/hbg103005_yl_pn_bei_br_3.jpg,,/h/b/hbg103005_yl_pn_bei_br_3.jpg,,/h/b/hbg103005_yl_pn_bei_br_3.jpg,,/h/b/hbg103005_yl_pn_bei_br_3.jpg,,"5/24/22, 7:01 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Pink,sale=Yes,size=M",71,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103005_yl_pn_bei_br_3.jpg,,,,,,,,,,,,,,
HBG103005YL,,Default,simple,Default Category/HOT DEALS,base,HBG103005-Yellow,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,6.5,,,,hbg103005-yellow,HBG103005,HBG103005,HBG103005 Ladies Handbag,/h/b/hbg103005_yl_pn_bei_br_4.jpg,,/h/b/hbg103005_yl_pn_bei_br_4.jpg,,/h/b/hbg103005_yl_pn_bei_br_4.jpg,,/h/b/hbg103005_yl_pn_bei_br_4.jpg,,"5/24/22, 7:01 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Yellow,sale=Yes,size=M",64,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103005_yl_pn_bei_br_4.jpg,,,,,,,,,,,,,,
HBG103005,,Default,configurable,Default Category/HOT DEALS,base,HBG103005,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103005,HBG103005,HBG103005,HBG103005 Ladies Handbag,/h/b/hbg103005yl.jpg,,/h/b/hbg103005yl.jpg,,/h/b/hbg103005yl.jpg,,,,"5/24/22, 7:01 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103005yl.jpg,,,,,,,,,,,,,"sku=HBG103005BEI,color=Beige|sku=HBG103005BR,color=Brown|sku=HBG103005PN,color=Pink|sku=HBG103005YL,color=Yellow",color=Color
HBG103092B,,Default,simple,Default Category/HOT DEALS,base,HBG103092-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,3.5,,,,hbg103092-black,HBG103092,HBG103092,HBG103092 Ladies Handbag,/h/b/hbg103092_w-b_2.jpg,,/h/b/hbg103092_w-b_2.jpg,,/h/b/hbg103092_w-b_2.jpg,,/h/b/hbg103092_w-b_2.jpg,,"5/24/22, 7:16 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=Yes,size=M",258,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103092_w-b_2.jpg,,,,,,,,,,,,,,
HBG103092BL,,Default,simple,Default Category/HOT DEALS,base,HBG103092-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,3.5,,,,hbg103092-blue,HBG103092,HBG103092,HBG103092 Ladies Handbag,/h/b/hbg103092_bl-pn_2.jpg,,/h/b/hbg103092_bl-pn_2.jpg,,/h/b/hbg103092_bl-pn_2.jpg,,/h/b/hbg103092_bl-pn_2.jpg,,"5/24/22, 7:16 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=Yes,size=M",101,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103092_bl-pn_2.jpg,,,,,,,,,,,,,,
HBG103092PN,,Default,simple,Default Category/HOT DEALS,base,HBG103092-Pink,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,3.5,,,,hbg103092-pink,HBG103092,HBG103092,HBG103092 Ladies Handbag,/h/b/hbg103092_bl-pn_1_1.jpg,,/h/b/hbg103092_bl-pn_1_1.jpg,,/h/b/hbg103092_bl-pn_1_1.jpg,,/h/b/hbg103092_bl-pn_1_1.jpg,,"5/24/22, 7:16 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Pink,sale=Yes,size=M",101,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103092_bl-pn_1_1.jpg,,,,,,,,,,,,,,
HBG103092W,,Default,simple,Default Category/HOT DEALS,base,HBG103092-White,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,3.5,,,,hbg103092-white,HBG103092,HBG103092,HBG103092 Ladies Handbag,/h/b/hbg103092_w-b_1_1.jpg,,/h/b/hbg103092_w-b_1_1.jpg,,/h/b/hbg103092_w-b_1_1.jpg,,/h/b/hbg103092_w-b_1_1.jpg,,"5/24/22, 7:16 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=White,sale=Yes,size=M",167,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103092_w-b_1_1.jpg,,,,,,,,,,,,,,
HBG103092,,Default,configurable,Default Category/HOT DEALS,base,HBG103092,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103092,HBG103092,HBG103092,HBG103092 Ladies Handbag,/h/b/hbg103092bl.jpg,,/h/b/hbg103092bl.jpg,,/h/b/hbg103092bl.jpg,,,,"5/24/22, 7:16 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103092bl.jpg,,,,,,,,,,,,,"sku=HBG103092B,color=Black|sku=HBG103092BL,color=Blue|sku=HBG103092PN,color=Pink|sku=HBG103092W,color=White",color=Color
HBG102701G,,Default,simple,Default Category/HOT DEALS,base,HBG102701-Gold,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies BackPack</p>,0.25,1,0,Not Visible Individually,2.5,,,,hbg102701-gold,HBG102701,HBG102701,HBG102701 Ladies Backpack,/h/b/hbg102701_g_s_p__3.jpg,,/h/b/hbg102701_g_s_p__3.jpg,,/h/b/hbg102701_g_s_p__3.jpg,,/h/b/hbg102701_g_s_p__3.jpg,,"5/24/22, 7:42 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Gold,sale=Yes,size=S",35,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg102701_g_s_p__3.jpg,,,,,,,,,,,,,,
HBG102701MUL,,Default,simple,Default Category/HOT DEALS,base,HBG102701-Multi,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies BackPack</p>,0.25,1,0,Not Visible Individually,2.5,,,,hbg102701-multi,HBG102701,HBG102701,HBG102701 Ladies Backpack,/h/b/hbg102701_rg_sab_mul__3.jpg,,/h/b/hbg102701_rg_sab_mul__3.jpg,,/h/b/hbg102701_rg_sab_mul__3.jpg,,/h/b/hbg102701_rg_sab_mul__3.jpg,,"5/24/22, 7:42 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Multi,sale=Yes,size=S",39,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg102701_rg_sab_mul__3.jpg,,,,,,,,,,,,,,
HBG102701SAB,,Default,simple,Default Category/HOT DEALS,base,HBG102701-AB,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies BackPack</p>,0.25,1,0,Not Visible Individually,2.5,,,,hbg102701-ab,HBG102701,HBG102701,HBG102701 Ladies Backpack,/h/b/hbg102701_rg_sab_mul__2_1.jpg,,/h/b/hbg102701_rg_sab_mul__2_1.jpg,,/h/b/hbg102701_rg_sab_mul__2_1.jpg,,/h/b/hbg102701_rg_sab_mul__2_1.jpg,,"5/24/22, 7:42 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=AB,sale=Yes,size=S",68,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg102701_rg_sab_mul__2_1.jpg,,,,,,,,,,,,,,
HBG102701,,Default,configurable,Default Category/HOT DEALS,base,HBG102701,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies BackPack</p>,0.25,1,0,"Catalog, Search",,,,,hbg102701,HBG102701,HBG102701,HBG102701 Ladies Backpack,/h/b/hbg102701mul.jpg,,/h/b/hbg102701mul.jpg,,/h/b/hbg102701mul.jpg,,,,"5/24/22, 7:42 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg102701mul.jpg,,,,,,,,,,,,,"sku=HBG102701SAB,color=AB|sku=HBG102701G,color=Gold|sku=HBG102701MUL,color=Multi",color=Color
HBG103093B,,Default,simple,Default Category/HOT DEALS,base,HBG103093-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,Not Visible Individually,3.25,,,,hbg103093-black,HBG103093,HBG103093,HBG103093 Ladies Shoulder Bag,/h/b/hbg103093_bl-w-b-pn_1.jpg,,/h/b/hbg103093_bl-w-b-pn_1.jpg,,/h/b/hbg103093_bl-w-b-pn_1.jpg,,/h/b/hbg103093_bl-w-b-pn_1.jpg,,"6/1/22, 2:31 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=Yes,size=S",232,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103093_bl-w-b-pn_1.jpg,,,,,,,,,,,,,,
HBG103093BL,,Default,simple,Default Category/HOT DEALS,base,HBG103093-Blue,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,Not Visible Individually,3.25,,,,hbg103093-blue,HBG103093,HBG103093,HBG103093 Ladies Shoulder Bag,/h/b/hbg103093_bl-w-b-pn_2.jpg,,/h/b/hbg103093_bl-w-b-pn_2.jpg,,/h/b/hbg103093_bl-w-b-pn_2.jpg,,/h/b/hbg103093_bl-w-b-pn_2.jpg,,"6/1/22, 2:31 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Blue,sale=Yes,size=S",72,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103093_bl-w-b-pn_2.jpg,,,,,,,,,,,,,,
HBG103093PN,,Default,simple,Default Category/HOT DEALS,base,HBG103093-Pink,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,Not Visible Individually,3.25,,,,hbg103093-pink,HBG103093,HBG103093,HBG103093 Ladies Shoulder Bag,/h/b/hbg103093_bl-w-b-pn_3.jpg,,/h/b/hbg103093_bl-w-b-pn_3.jpg,,/h/b/hbg103093_bl-w-b-pn_3.jpg,,/h/b/hbg103093_bl-w-b-pn_3.jpg,,"6/1/22, 2:31 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Pink,sale=Yes,size=S",144,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103093_bl-w-b-pn_3.jpg,,,,,,,,,,,,,,
HBG103093W,,Default,simple,Default Category/HOT DEALS,base,HBG103093-White,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,Not Visible Individually,3.25,,,,hbg103093-white,HBG103093,HBG103093,HBG103093 Ladies Shoulder Bag,/h/b/hbg103093_bl-w-b-pn_4.jpg,,/h/b/hbg103093_bl-w-b-pn_4.jpg,,/h/b/hbg103093_bl-w-b-pn_4.jpg,,/h/b/hbg103093_bl-w-b-pn_4.jpg,,"6/1/22, 2:31 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=White,sale=Yes,size=S",134,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103093_bl-w-b-pn_4.jpg,,,,,,,,,,,,,,
HBG103093,,Default,configurable,Default Category/HOT DEALS,base,HBG103093,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,"Catalog, Search",,,,,hbg103093,HBG103093,HBG103093,HBG103093 Ladies Shoulder Bag,/h/b/hbg103093bl.jpg,,/h/b/hbg103093bl.jpg,,/h/b/hbg103093bl.jpg,,,,"6/1/22, 2:31 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103093bl.jpg,,,,,,,,,,,,,"sku=HBG103093B,color=Black|sku=HBG103093BL,color=Blue|sku=HBG103093PN,color=Pink|sku=HBG103093W,color=White",color=Color
HBG103113B,,Default,simple,Default Category/HOT DEALS,base,HBG103113-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,Not Visible Individually,3.25,,,,hbg103113-black,HBG103113,HBG103113,HBG103113 Ladies Shoulder Bag,/h/b/hbg103113w_1_1.jpg,,/h/b/hbg103113w_1_1.jpg,,/h/b/hbg103113w_1_1.jpg,,/h/b/hbg103113w_1_1.jpg,,"6/1/22, 2:37 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=Yes,size=S",206,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103113w_1_1.jpg,,,,,,,,,,,,,,
HBG103113W,,Default,simple,Default Category/HOT DEALS,base,HBG103113-White,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,Not Visible Individually,3.25,,,,hbg103113-white,HBG103113,HBG103113,HBG103113 Ladies Shoulder Bag,/h/b/hbg103113w_1_2.jpg,,/h/b/hbg103113w_1_2.jpg,,/h/b/hbg103113w_1_2.jpg,,/h/b/hbg103113w_1_2.jpg,,"6/1/22, 2:37 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=White,sale=Yes,size=S",211,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103113w_1_2.jpg,,,,,,,,,,,,,,
HBG103113,,Default,configurable,Default Category/HOT DEALS,base,HBG103113,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Shoulder Bag</p>,1,1,0,"Catalog, Search",,,,,hbg103113,HBG103113,HBG103113,HBG103113 Ladies Shoulder Bag,/h/b/hbg103113w.jpg,,/h/b/hbg103113w.jpg,,/h/b/hbg103113w.jpg,,,,"6/1/22, 2:37 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=S",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103113w.jpg,,,,,,,,,,,,,"sku=HBG103113B,color=Black|sku=HBG103113W,color=White",color=Color
HBG103094BEI,,Default,simple,Default Category/HOT DEALS,base,HBG103094-Beige,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,2.5,,,,hbg103094-beige,HBG103094,HBG103094,HBG103094 Ladies handbag,/h/b/hbg103094_kh-b-bei_2.jpg,,/h/b/hbg103094_kh-b-bei_2.jpg,,/h/b/hbg103094_kh-b-bei_2.jpg,,/h/b/hbg103094_kh-b-bei_2.jpg,,"6/1/22, 2:52 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Beige,sale=Yes,size=M",44,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103094_kh-b-bei_2.jpg,,,,,,,,,,,,,,
HBG103094,,Default,configurable,Default Category/HOT DEALS,base,HBG103094,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,"Catalog, Search",,,,,hbg103094,HBG103094,HBG103094,HBG103094 Ladies handbag,/h/b/hbg103094kh.jpg,,/h/b/hbg103094kh.jpg,,/h/b/hbg103094kh.jpg,,,,"6/1/22, 2:52 PM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=M",0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103094kh.jpg,,,,,,,,,,,,,"sku=HBG103094BEI,color=Beige",color=Color
HBG103072,,Default,simple,Default Category/HOT DEALS,base,HBG103072,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,"Catalog, Search",4,,,,hbg103072,HBG103072,HBG103072,HBG103072 Ladies Handbag,/h/b/hbg103072_1.jpg,,/h/b/hbg103072_1.jpg,,/h/b/hbg103072_1.jpg,,/h/b/hbg103072_1.jpg,,"6/2/22, 8:58 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,Use config,,,,,,,Use config,,"color=57,sale=Yes,size=M",217,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg103072_1.jpg,,,,,,,,,,,,,,
HBG101942B,,Default,simple,Default Category/HOT DEALS,base,HBG101942-Black,"California Proposition 65 warning, ""WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm"". ",<p>Ladies Handbag</p>,1,1,0,Not Visible Individually,5,,,,hbg101942-black,HBG101942,HBG101942,HBG101942 Ladies Handbag,/h/b/hbg101942b_3.jpg,,/h/b/hbg101942b_3.jpg,,/h/b/hbg101942b_3.jpg,,/h/b/hbg101942b_3.jpg,,"6/9/22, 9:59 AM","3/9/25, 7:53 PM",,,Block after Info Column,,,,No,,,,,,,,,"color=Black,sale=Yes,size=L",6,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/h/b/hbg101942b_3.jpg,,,,,,,,,,,,,,
